epoch,train_loss,val_loss,val_mse,val_mse_original,loss_main,loss_smoothness,loss_aux,lr,grad_norm,epoch_time
0,0.7299468959199971,0.7487709373235703,2.306118369102478,138753.451171875,0.7299468959199971,0.0,0.0,1.8535714285714284e-05,0.7171859262245042,34.81524324417114
1,0.6849526701302364,0.7008680701255798,2.1139620691537857,133835.3349609375,0.6849526701302364,0.0,0.0,3.707142857142857e-05,0.41159616730042864,34.660051584243774
2,0.6544140145696443,0.6802828088402748,2.0296462774276733,131561.4375,0.6544140145696443,0.0,0.0,5.560714285714286e-05,0.27082329030547825,34.65792751312256
3,0.6410973585885147,0.6642173007130623,1.9722983688116074,121009.6708984375,0.6410973585885147,0.0,0.0,7.414285714285713e-05,0.22785531623022898,34.63663029670715
4,0.6243086955670653,0.6447297558188438,1.9184178560972214,97866.08056640625,0.6243086955670653,0.0,0.0,9.267857142857142e-05,0.2402877477662904,34.65458130836487
5,0.608118542309465,0.6356218531727791,1.8738185614347458,96092.35205078125,0.608118542309465,0.0,0.0,0.00011121428571428572,0.25920132228306364,34.65380382537842
6,0.5942765017007959,0.6150760129094124,1.8100262433290482,81412.943359375,0.5942765017007959,0.0,0.0,0.00012975,0.36516696427549633,34.65402340888977
7,0.5815752991314592,0.6239935904741287,1.8602778166532516,75146.20458984375,0.5815752991314592,0.0,0.0,0.00014828571428571427,0.48538541368075777,34.65483641624451
8,0.5732500234554554,0.6090627834200859,1.7881465256214142,73599.83447265625,0.5732500234554554,0.0,0.0,0.00016682142857142858,0.6546179269041333,34.658661127090454
9,0.5534618286223247,0.6125389598309994,1.8275867700576782,68433.50634765625,0.5534618286223247,0.0,0.0,0.00018535714285714284,0.6401643391166415,34.65913677215576
10,0.5313390000113125,0.6123747825622559,1.7754152864217758,71466.43408203125,0.5313390000113125,0.0,0.0,0.00020389285714285716,0.5876211151480675,34.663965463638306
11,0.5254719139173113,0.5903820991516113,1.715994343161583,64021.240234375,0.5254719139173113,0.0,0.0,0.00022242857142857145,0.6718615059341703,34.6605441570282
12,0.5233689813778318,0.5705263204872608,1.665983259677887,59038.87548828125,0.5233689813778318,0.0,0.0,0.0002409642857142857,0.816355654171535,34.65926766395569
13,0.5109205554271566,0.5567965321242809,1.6233517527580261,55232.55078125,0.5109205554271566,0.0,0.0,0.0002595,0.5599880229149546,34.6532998085022
14,0.5138789872670996,0.5846520438790321,1.7336593568325043,59246.9267578125,0.5138789872670996,0.0,0.0,0.0002780357142857143,0.9404210448265076,34.65335702896118
15,0.5010221127806038,0.5667683333158493,1.640325888991356,58958.2958984375,0.5010221127806038,0.0,0.0,0.00029657142857142854,0.6617394121629852,34.65733003616333
16,0.4898578468067893,0.547222688794136,1.581795908510685,54230.1806640625,0.4898578468067893,0.0,0.0,0.00031510714285714285,0.5228340444820267,34.66452097892761
17,0.4853026532921298,0.5446963533759117,1.5712903439998627,53211.70849609375,0.4853026532921298,0.0,0.0,0.00033364285714285717,0.4906465272818293,34.65896964073181
18,0.47677589028046047,0.5509719252586365,1.5764909386634827,59771.04296875,0.47677589028046047,0.0,0.0,0.0003459966391171561,0.5786282920411655,34.66313910484314
19,0.47817081212997437,0.5544433891773224,1.6162281185388565,54161.64404296875,0.47817081212997437,0.0,0.0,0.0003459462284861412,0.9350547811814717,34.663740396499634
20,0.46192446145518073,0.5989543423056602,1.6917820870876312,77794.447265625,0.46192446145518073,0.0,0.0,0.00034583534233366143,0.6335369337882314,34.66921830177307
21,0.47152084060784044,0.5479797758162022,1.5757927149534225,55113.4296875,0.47152084060784044,0.0,0.0,0.00034566401943418406,1.100508144923619,34.671661615371704
22,0.4520835840496524,0.5372208245098591,1.5389726758003235,53565.75244140625,0.4520835840496524,0.0,0.0,0.00034543231969558783,0.5842353978327343,34.667728424072266
23,0.44582915357474623,0.5798517167568207,1.6928583681583405,59275.6845703125,0.44582915357474623,0.0,0.0,0.00034514032413821444,0.8169326611927578,34.66704273223877
24,0.47994389050993425,0.5714395269751549,1.6211706548929214,66608.9462890625,0.47994389050993425,0.0,0.0,0.0003447881348665373,1.4767941321645464,34.662389278411865
25,0.4522141048620487,0.5704759992659092,1.6242640167474747,64131.41845703125,0.4522141048620487,0.0,0.0,0.00034437587503345814,0.8125117336000715,34.70663499832153
26,0.43731169865049163,0.5649054832756519,1.6370797604322433,56500.57958984375,0.43731169865049163,0.0,0.0,0.0003439036887972426,0.8491999485663005,34.55978775024414
27,0.421602097050897,0.5504277721047401,1.5817839205265045,55165.19287109375,0.421602097050897,0.0,0.0,0.000343371741271112,0.7268686869314739,34.547120571136475
28,0.43005286773730966,0.5496142171323299,1.5921665132045746,54906.9599609375,0.43005286773730966,0.0,0.0,0.0003427802184655061,1.2103495129517146,34.55154848098755
29,0.4278533063058195,0.5708227716386318,1.641080841422081,59738.91259765625,0.4278533063058195,0.0,0.0,0.0003421293272230397,1.0578142617430006,34.55820274353027
30,0.4138703788148946,0.551313828676939,1.5748976916074753,55281.412109375,0.4138703788148946,0.0,0.0,0.00034141929514617435,0.9494490282876151,34.54721188545227
31,0.4169444590806961,0.5930920392274857,1.7674507051706314,58782.01904296875,0.4169444590806961,0.0,0.0,0.0003406503705176305,1.3708483832223075,34.54265832901001
32,0.41786944814797106,0.577694196254015,1.6925086379051208,57531.705078125,0.41786944814797106,0.0,0.0,0.0003398228222135686,1.3890655509063177,34.55396842956543
33,0.3938886970281601,0.5426229946315289,1.527833729982376,55448.17529296875,0.3938886970281601,0.0,0.0,0.0003389369396095689,0.761736797434943,34.54922151565552
34,0.3889462464842303,0.593819834291935,1.7091660797595978,60919.0029296875,0.3889462464842303,0.0,0.0,0.00033799303247944326,0.9185299405029842,34.54285955429077
35,0.3757806929021046,0.5503688342869282,1.5569135695695877,55321.14599609375,0.3757806929021046,0.0,0.0,0.0003369914308869138,0.7101047528641564,34.550607204437256
36,0.3819594229089803,0.6164058074355125,1.7571809142827988,70356.98828125,0.3819594229089803,0.0,0.0,0.000335932485070197,1.1913410318749291,34.5489068031311
37,0.3712549677182888,0.5576582103967667,1.5898098647594452,55831.76171875,0.3712549677182888,0.0,0.0,0.00033481656531953287,1.1233039264168059,34.54326581954956
38,0.3761757283375181,0.6019507348537445,1.710992470383644,63855.599609375,0.3761757283375181,0.0,0.0,0.00033364406184770287,1.2500114377055849,35.813854932785034
39,0.3625510350383561,0.5850950703024864,1.6874674707651138,61454.68896484375,0.3625510350383561,0.0,0.0,0.00033241538465358055,1.0046506928546088,34.7161009311676
40,0.35207755863666534,0.5749109536409378,1.6448767483234406,63010.22314453125,0.35207755863666534,0.0,0.0,0.0003311309633787642,0.7096299741949353,34.72415781021118
41,0.3449583587975338,0.5797488614916801,1.6736819595098495,58955.19580078125,0.3449583587975338,0.0,0.0,0.00032979124715734045,0.6175056312765393,34.71078610420227
42,0.3421575126462969,0.574794165790081,1.6320071816444397,61441.25146484375,0.3421575126462969,0.0,0.0,0.00032839670445883204,0.8949945845774242,34.72256851196289
43,0.3399839337015974,0.5695380605757236,1.6300810724496841,58664.8896484375,0.3399839337015974,0.0,0.0,0.0003269478229243841,0.728328002350671,34.725361824035645
44,0.33614767625414094,0.585547961294651,1.6682799458503723,62391.9267578125,0.33614767625414094,0.0,0.0,0.0003254451091962465,0.8956081462757928,34.74067997932434
45,0.33358546937334127,0.5557724572718143,1.5567712932825089,56930.4267578125,0.33358546937334127,0.0,0.0,0.00032388908874061273,1.1153218448162079,34.73080062866211
46,0.322913762053539,0.5575246289372444,1.5790874511003494,58970.6357421875,0.322913762053539,0.0,0.0,0.00032228030566387505,0.7444634927170617,34.74926972389221
47,0.3208049463814703,0.5547348372638226,1.5729778110980988,55474.212890625,0.3208049463814703,0.0,0.0,0.00032061932252236294,0.6391501256397792,34.72024178504944
