epoch,train_loss,val_loss,val_mse,val_mse_original,loss_main,loss_smoothness,loss_aux,lr,grad_norm,epoch_time
0,0.4663564508611506,0.39914774894714355,1.2421273589134216,302817.25,0.4663564508611506,0.0,0.0,1.4999999999999999e-05,0.46886199712753296,4.616415500640869
1,0.4520591361956163,0.38931944966316223,1.2039929628372192,295617.53125,0.4520591361956163,0.0,0.0,2.9999999999999997e-05,0.2553166002035141,4.373789310455322
2,0.44086563858118927,0.3750232458114624,1.1556399464607239,276747.109375,0.44086563858118927,0.0,0.0,4.4999999999999996e-05,0.22412498024376956,4.3688085079193115
3,0.4268262657252225,0.35852982103824615,1.095660924911499,258159.453125,0.4268262657252225,0.0,0.0,5.9999999999999995e-05,0.26259573752229864,4.3869054317474365
4,0.41349272565408185,0.34443485736846924,1.040309190750122,243914.90625,0.41349272565408185,0.0,0.0,7.5e-05,0.3228067552501505,4.396400451660156
5,0.4020420394160531,0.33102545142173767,0.9916680455207825,230190.46875,0.4020420394160531,0.0,0.0,8.999999999999999e-05,0.33083211969245563,4.395395755767822
6,0.39328176054087555,0.3197876513004303,0.9491527080535889,216081.625,0.39328176054087555,0.0,0.0,0.00010499999999999999,0.4083890914916992,4.387521505355835
7,0.38357042182575574,0.30604517459869385,0.8949121236801147,204619.84375,0.38357042182575574,0.0,0.0,0.00011999999999999999,0.5619793263348666,4.39604115486145
8,0.3742165538397702,0.29798623919487,0.8611600399017334,195733.8359375,0.3742165538397702,0.0,0.0,0.000135,0.39184563945640216,4.399881839752197
9,0.3654989383437417,0.2924029678106308,0.8258734941482544,187069.6171875,0.3654989383437417,0.0,0.0,0.00015,0.4760500761595639,4.410104274749756
10,0.36084003069184045,0.2867080420255661,0.8087799251079559,173526.15625,0.36084003069184045,0.0,0.0,0.000165,0.8274856074289842,4.397936582565308
11,0.3513074083761735,0.2834754139184952,0.7853323221206665,164995.7265625,0.3513074083761735,0.0,0.0,0.00017999999999999998,0.5309700871055777,4.411654233932495
12,0.3450956480069594,0.2798832878470421,0.7511378526687622,159619.71484375,0.3450956480069594,0.0,0.0,0.000195,0.5741273720156063,4.407590627670288
13,0.33845248276537115,0.27294472604990005,0.7300146818161011,148025.01953125,0.33845248276537115,0.0,0.0,0.00020999999999999998,0.639812087470835,4.4084389209747314
14,0.33655398271300574,0.2787247598171234,0.7406580448150635,144904.06640625,0.33655398271300574,0.0,0.0,0.000225,0.8169455094770952,4.398430347442627
15,0.3282517736608332,0.2596948444843292,0.6765085458755493,131627.05078125,0.3282517736608332,0.0,0.0,0.00023999999999999998,0.6439664106477391,4.416643142700195
16,0.32177868485450745,0.25732751190662384,0.6605088412761688,125728.6015625,0.32177868485450745,0.0,0.0,0.00025499999999999996,0.5503740920261904,4.41073751449585
17,0.32018935138529,0.25186116248369217,0.6446160078048706,118595.36328125,0.32018935138529,0.0,0.0,0.00027,0.9664830673824657,4.406994342803955
18,0.31160842830484564,0.2523854300379753,0.6433614194393158,113926.984375,0.31160842830484564,0.0,0.0,0.000285,0.7454437518661673,4.419147729873657
19,0.3046146861531518,0.2555001974105835,0.6548766791820526,113062.8984375,0.3046146861531518,0.0,0.0,0.0003,0.6959755122661591,4.41160249710083
20,0.3019029321995648,0.2505072206258774,0.6286064684391022,107724.140625,0.3019029321995648,0.0,0.0,0.0002999771542734587,0.6868438856168226,4.399038791656494
21,0.2943545471538197,0.24991142749786377,0.6176736056804657,103956.26171875,0.2943545471538197,0.0,0.0,0.00029990862405286433,0.4850679744373668,4.4113688468933105
22,0.29170140624046326,0.24150492250919342,0.5969071984291077,98654.828125,0.29170140624046326,0.0,0.0,0.000299794430213186,0.6172706579620187,4.413520812988281
23,0.2886905643072995,0.2608897164463997,0.6361732184886932,105907.58984375,0.2886905643072995,0.0,0.0,0.0002996346075389736,0.7509882287545637,4.426455020904541
24,0.2822086215019226,0.240177683532238,0.5797925293445587,90496.3828125,0.2822086215019226,0.0,0.0,0.0002994292047137618,0.61011756550182,4.426212310791016
25,0.2792030329054052,0.2422989159822464,0.5869869887828827,90614.61328125,0.2792030329054052,0.0,0.0,0.00029917828430524096,0.8493016876957633,4.4148945808410645
26,0.2815799672495235,0.24191906303167343,0.5806914120912552,90853.2578125,0.2815799672495235,0.0,0.0,0.00029888192274619827,1.1793113946914673,4.409042119979858
27,0.2739780585874211,0.26020965725183487,0.6365568339824677,94172.046875,0.2739780585874211,0.0,0.0,0.0002985402103112355,0.8720785894177177,4.436026573181152
28,0.266854465007782,0.2372676506638527,0.5689187049865723,84636.34375,0.266854465007782,0.0,0.0,0.00029815325108927063,0.6178743189031427,4.422991514205933
29,0.2732069275595925,0.23956703394651413,0.5773392915725708,82945.26171875,0.2732069275595925,0.0,0.0,0.0002977211629518312,1.0868444876237349,4.429456949234009
30,0.26974516158754175,0.24126634746789932,0.5672601610422134,84552.015625,0.26974516158754175,0.0,0.0,0.00029724407751714955,0.9431920647621155,4.424048900604248
31,0.26502416079694574,0.23350555449724197,0.5555088073015213,81122.06640625,0.26502416079694574,0.0,0.0,0.0002967221401100708,1.0335031720724972,4.423551797866821
32,0.2565951347351074,0.24259693175554276,0.5761400610208511,81326.984375,0.2565951347351074,0.0,0.0,0.00029615550971778527,0.6480981545014814,4.425655126571655
33,0.2545933466066014,0.23313961178064346,0.5469546169042587,77632.64453125,0.2545933466066014,0.0,0.0,0.0002955443589413994,0.8280512229962782,4.41260290145874
34,0.2466106577353044,0.23256272822618484,0.5421275645494461,79365.4921875,0.2466106577353044,0.0,0.0,0.0002948888739433602,0.5410215705633163,4.4424262046813965
35,0.2488704499873248,0.23573949187994003,0.5502370148897171,77537.8125,0.2488704499873248,0.0,0.0,0.0002941892543907478,0.7273573658683083,4.4320268630981445
36,0.2453978102315556,0.2493966519832611,0.5906173288822174,82481.734375,0.2453978102315556,0.0,0.0,0.0002934457133944553,0.7897494462403384,4.425984859466553
37,0.2539298805323514,0.23385433852672577,0.5438511371612549,77745.53125,0.2539298805323514,0.0,0.0,0.00029265847744427303,1.2860969792712817,4.42897629737854
38,0.2448418844829906,0.26758603751659393,0.6327003091573715,85741.2421875,0.2448418844829906,0.0,0.0,0.00029182778633989753,0.7780561745166779,4.4208009243011475
39,0.23789525844834067,0.24394059926271439,0.5720137506723404,76971.90625,0.23789525844834067,0.0,0.0,0.0002909538931178862,0.6296873593872244,4.433500289916992
40,0.2319302030585029,0.23017390072345734,0.535923421382904,72816.01953125,0.2319302030585029,0.0,0.0,0.00029003706397458023,0.5725453441793268,4.43236517906189
41,0.2312343499877236,0.23602132499217987,0.5510496646165848,73224.05078125,0.2312343499877236,0.0,0.0,0.0002890775781850181,0.8658521310849623,4.4354407787323
42,0.2285357876257463,0.236908920109272,0.5541321784257889,74837.4609375,0.2285357876257463,0.0,0.0,0.00028807572801786604,0.6122322380542755,4.428972959518433
43,0.22213844548572192,0.23329461365938187,0.5411815941333771,73302.15625,0.22213844548572192,0.0,0.0,0.0002870318186463901,0.5458042161031202,4.429810523986816
44,0.2276823087172075,0.2402956858277321,0.5642829984426498,73674.9140625,0.2276823087172075,0.0,0.0,0.0002859461680554975,1.0186976411125876,4.427261829376221
45,0.22025409069928256,0.24751541018486023,0.5859475135803223,73857.58984375,0.22025409069928256,0.0,0.0,0.000284819106944875,0.696425968950445,4.428787708282471
46,0.22360171377658844,0.2356177195906639,0.5506328046321869,72523.43359375,0.22360171377658844,0.0,0.0,0.00028365097862825513,1.1268040998415514,4.4306066036224365
47,0.22336585413325916,0.24478936195373535,0.5711808502674103,74510.96875,0.22336585413325916,0.0,0.0,0.000282442138928839,1.0262066017497669,4.445056200027466
48,0.22125489874319595,0.2298327088356018,0.5356907993555069,68040.244140625,0.22125489874319595,0.0,0.0,0.00028119295607090933,1.080243693156676,4.440027713775635
49,0.21716466816988858,0.23581323772668839,0.5514400899410248,71905.515625,0.21716466816988858,0.0,0.0,0.0002799038105676658,0.7593516463583166,4.442402362823486
50,0.21023119850592178,0.2419867217540741,0.5640778839588165,71896.6953125,0.21023119850592178,0.0,0.0,0.00027857509510531683,0.660443818027323,4.449553489685059
51,0.20826427773995834,0.24058794975280762,0.5603272914886475,73435.3203125,0.20826427773995834,0.0,0.0,0.00027720721442346387,0.6070795140483163,4.4474334716796875
52,0.20966048403219742,0.24648046493530273,0.5914252698421478,70648.291015625,0.20966048403219742,0.0,0.0,0.0002758005851918136,0.9669401483102278,4.446539640426636
53,0.20952657813375647,0.250642292201519,0.5942032486200333,71058.26953125,0.20952657813375647,0.0,0.0,0.0002743556358832562,0.9107031659646467,4.458670616149902
54,0.20451696081594986,0.23846317827701569,0.5617271512746811,68109.453125,0.20451696081594986,0.0,0.0,0.00027287280664334875,0.7108962481672113,4.4381818771362305
55,0.1993300657380711,0.24748752266168594,0.5795066803693771,72594.84765625,0.1993300657380711,0.0,0.0,0.0002713525491562421,0.5705004198984667,4.44606614112854
56,0.19657262346961282,0.23799899965524673,0.558127835392952,67102.54296875,0.19657262346961282,0.0,0.0,0.0002697953265070939,0.5922065295956351,4.450408220291138
57,0.20108956234021622,0.2547955885529518,0.6045007407665253,71419.0703125,0.20108956234021622,0.0,0.0,0.00026820161304100823,0.7969220957972787,4.441469430923462
58,0.19866319678046487,0.25220368802547455,0.5908365994691849,72443.8671875,0.19866319678046487,0.0,0.0,0.0002665718942185456,0.689253265207464,4.459900379180908
59,0.19463842971758408,0.25023340433835983,0.5910265445709229,72641.70703125,0.19463842971758408,0.0,0.0,0.00026490666646784665,0.4830540526996959,4.450462818145752
60,0.19334821944886987,0.24524760991334915,0.5809161514043808,68222.9921875,0.19334821944886987,0.0,0.0,0.0002632064370334158,0.5450987761670892,4.448585748672485
61,0.18893114274198358,0.2716018185019493,0.6521506011486053,74722.0390625,0.18893114274198358,0.0,0.0,0.00026147172382160914,0.6332536366852847,4.441731214523315
62,0.1932124224576083,0.26078710705041885,0.6275327503681183,70176.09375,0.1932124224576083,0.0,0.0,0.00025970305524287556,1.1106673750010403,4.4525370597839355
63,0.18908671086484735,0.24951613694429398,0.5949911773204803,67718.619140625,0.18908671086484735,0.0,0.0,0.00025790097005079764,0.7993051247163252,4.447943449020386
64,0.18113200231031937,0.24815614521503448,0.5890915989875793,66946.650390625,0.18113200231031937,0.0,0.0,0.00025606601717798207,0.4110444323583083,4.437174081802368
65,0.17997330156239597,0.24596187472343445,0.5800979435443878,68049.86328125,0.17997330156239597,0.0,0.0,0.0002541987555688496,0.5431352718309923,4.464559316635132
66,0.18019043857401068,0.25827036052942276,0.6153098344802856,72014.140625,0.18019043857401068,0.0,0.0,0.0002522997540093748,0.6524366465481845,4.4464111328125
67,0.1787063628435135,0.2541087195277214,0.6094743609428406,69000.234375,0.1787063628435135,0.0,0.0,0.0002503695909538287,0.6250166974284432,4.4496376514434814
68,0.1807517328045585,0.2487044781446457,0.5869290977716446,67479.23828125,0.1807517328045585,0.0,0.0,0.0002484088543485761,0.8183976791121743,4.449391603469849
69,0.17734150859442624,0.2525765895843506,0.602685958147049,67172.126953125,0.17734150859442624,0.0,0.0,0.0002464181414529809,0.6740035793998025,4.4489405155181885
70,0.1729658848860047,0.2542291209101677,0.6027002036571503,68300.9609375,0.1729658848860047,0.0,0.0,0.0002443980586574756,0.6301730708642439,4.4522624015808105
71,0.17152856425805527,0.2568790167570114,0.6124868541955948,68532.5234375,0.17152856425805527,0.0,0.0,0.0002423492212988487,0.5472896180369637,4.448010683059692
72,0.1690891615369103,0.2707100287079811,0.6519974172115326,73738.14453125,0.1690891615369103,0.0,0.0,0.00024027225347280726,0.5369018451734022,4.450551271438599
73,0.16802457652308725,0.25601494312286377,0.6094782501459122,68468.193359375,0.16802457652308725,0.0,0.0,0.00023816778784387094,0.6935608983039856,4.45015287399292
74,0.16639137809926813,0.2675180211663246,0.6452143490314484,71389.625,0.16639137809926813,0.0,0.0,0.00023603646545265687,0.5506643436171792,4.43232274055481
75,0.16747945547103882,0.26422329246997833,0.6382512748241425,69203.826171875,0.16747945547103882,0.0,0.0,0.00023387893552061199,0.6069759834896434,4.467095136642456
76,0.16364168443463065,0.25916337966918945,0.6217782944440842,69204.45703125,0.16364168443463065,0.0,0.0,0.00023169585525225405,0.5235893726348877,4.4451587200164795
77,0.16120225191116333,0.2539045363664627,0.6084751784801483,67009.779296875,0.16120225191116333,0.0,0.0,0.0002294878896349807,0.4798414571718736,4.457148790359497
78,0.15980645472353155,0.260933019220829,0.6246438920497894,68471.671875,0.15980645472353155,0.0,0.0,0.00022725571123650813,0.501620268279856,4.452229976654053
79,0.15963064675981348,0.26012327522039413,0.6235491335391998,68835.671875,0.15963064675981348,0.0,0.0,0.000225,0.5780252678827806,4.4450318813323975
80,0.16051904315298254,0.2535903677344322,0.608455628156662,66823.71484375,0.16051904315298254,0.0,0.0,0.00022272144303695058,0.5835570069876584,4.453582286834717
81,0.15818781337954782,0.2602951377630234,0.6241095811128616,67887.890625,0.15818781337954782,0.0,0.0,0.00022042073441788358,0.6274073882536455,4.4528210163116455
82,0.15765810825607993,0.26119963079690933,0.631761759519577,67953.47265625,0.15765810825607993,0.0,0.0,0.00021809857496093199,0.685354471206665,4.459397077560425
