epoch,train_loss,val_loss,val_mse,val_mse_original,loss_main,loss_smoothness,loss_aux,lr,grad_norm,epoch_time
0,0.466230335560712,0.40264473855495453,1.2595179080963135,304713.7890625,0.466230335560712,0.0,0.0,1.73e-05,0.34554175355217676,7.030498027801514
1,0.4519979168068279,0.3850165009498596,1.1967119574546814,293657.2421875,0.4519979168068279,0.0,0.0,3.46e-05,0.21504797583276575,6.6137306690216064
2,0.4399784667925401,0.3709568679332733,1.1441203355789185,278635.9921875,0.4399784667925401,0.0,0.0,5.19e-05,0.18053160404617136,6.617560863494873
3,0.4244439493526112,0.35144753754138947,1.0821741819381714,253810.21875,0.4244439493526112,0.0,0.0,6.92e-05,0.2253870124166662,6.62324857711792
4,0.4099349162795327,0.3357730507850647,1.020160436630249,240214.3984375,0.4099349162795327,0.0,0.0,8.65e-05,0.28879473967985675,6.622270345687866
5,0.3967561721801758,0.3236624598503113,0.9745066165924072,230667.8828125,0.3967561721801758,0.0,0.0,0.0001038,0.28401113978841086,6.622982025146484
6,0.3874256204475056,0.31598810851573944,0.9330373704433441,222095.984375,0.3874256204475056,0.0,0.0,0.00012109999999999999,0.383829267187552,6.641199588775635
7,0.3780395307324149,0.30165255069732666,0.8906694948673248,203346.8515625,0.3780395307324149,0.0,0.0,0.0001384,0.40294651890342886,6.64128303527832
8,0.37175122716210107,0.30146877467632294,0.885359138250351,196458.4765625,0.37175122716210107,0.0,0.0,0.00015570000000000002,0.5062976242466406,6.6473798751831055
9,0.36543595790863037,0.29305127263069153,0.8352783620357513,188840.4453125,0.36543595790863037,0.0,0.0,0.000173,0.6148292300376025,6.649533748626709
10,0.353636695580049,0.28430479764938354,0.8136565089225769,171853.44921875,0.353636695580049,0.0,0.0,0.00019030000000000002,0.4547993784601038,6.638339281082153
11,0.34348817846991797,0.2793911546468735,0.7809653282165527,162265.6875,0.34348817846991797,0.0,0.0,0.0002076,0.301513516090133,6.647138595581055
