epoch,train_loss,val_loss,val_mse,val_mse_original,loss_main,loss_smoothness,loss_aux,lr,grad_norm,epoch_time
0,2.411776203533699,2.3362695425748825,2.1508743315935135,167937.63232421875,2.253523797824465,0.09222529282600715,1.5733017099314723,1.4999999999999999e-05,2.682398532998973,20.84575915336609
1,2.1470882399328826,2.0809975415468216,1.8998173475265503,157180.36279296875,1.9916122555732727,0.040494019294093395,1.5507104520140023,2.9999999999999997e-05,1.848500654615205,20.662357568740845
2,2.032799663214848,2.012312039732933,1.8333991467952728,123578.06982421875,1.8795644558709244,0.032665217263174465,1.5290854532143165,4.4999999999999996e-05,1.785566139837791,20.649379014968872
3,1.9718162561285084,1.8938137739896774,1.7178708612918854,106042.6455078125,1.8207916617393494,0.03039177314474665,1.5072067297738174,5.9999999999999995e-05,2.033160664911928,20.658414363861084
4,1.877293757323561,1.8050805777311325,1.632242739200592,87062.43359375,1.7288229198291385,0.028651664515250717,1.4818432002231992,7.5e-05,2.2793647944927216,20.677850484848022
5,1.7902296308813423,1.6972815990447998,1.5280380249023438,78456.052734375,1.644674457352737,0.026196275645032012,1.4529322837961132,8.999999999999999e-05,3.6941318676389496,20.71426248550415
6,1.7489708990886295,1.642002895474434,1.4766529202461243,71463.53662109375,1.6067747083203545,0.023636331075224382,1.4195982423321953,0.00010499999999999999,3.8934986077505966,20.74990749359131
7,1.6934650211498654,1.6135305166244507,1.4518918246030807,63014.6875,1.5545345524261738,0.023823228825269074,1.386922367687883,0.00011999999999999999,3.56346773073591,20.710925340652466
8,1.66013830694659,1.5732289105653763,1.4132126048207283,63469.917236328125,1.5242129420411998,0.0223875694811858,1.3570149828647744,0.000135,3.762910008430481,20.6881365776062
9,1.6096171161224102,1.6009764522314072,1.444237470626831,57625.10888671875,1.4755037056988682,0.023186685533487593,1.3388153643443668,0.00015,3.3629009600343376,20.72316312789917
10,1.5627317459418857,1.5516020357608795,1.3971969187259674,55849.8193359375,1.4307244481711552,0.022951623055570084,1.3177778371449174,0.000165,3.646820921322395,20.706697702407837
11,1.552089810371399,1.6239211559295654,1.4704946875572205,58747.304443359375,1.421246925304676,0.02639705103276105,1.3057891932027093,0.00017999999999999998,3.7316174568801093,20.705708265304565
12,1.5336824018379738,1.523199662566185,1.371876060962677,56434.98193359375,1.404314608409487,0.024926656054268623,1.2911852546806992,0.000195,3.8381660375101814,20.713637351989746
13,1.4668021222640728,1.5563696771860123,1.4072076976299286,53838.90673828125,1.3397422104046262,0.02589263282073983,1.268009783892796,0.00020999999999999998,3.483277068055909,20.728906393051147
14,1.4569817935598308,1.5393300503492355,1.391589269042015,57730.64892578125,1.3307203856007805,0.027191076347411705,1.2598950236008084,0.000225,4.289941913095014,20.685415267944336
15,1.4454843062779,1.537869706749916,1.389163926243782,56326.98291015625,1.320344282635327,0.026285839796965492,1.2487715821841667,0.00023999999999999998,3.9633747791421823,20.712358713150024
16,1.4192638397216797,1.5015369951725006,1.3544782996177673,52264.48876953125,1.2950156690745518,0.02488438907111513,1.2399933533421879,0.00025499999999999996,4.207946257344608,20.69905400276184
17,1.381686355533271,1.4901513755321503,1.3429073095321655,53154.07861328125,1.2579849413756667,0.027515297659255308,1.2342625137033134,0.00027,4.1731893728519305,21.32964324951172
18,1.3662945083503066,1.53652723133564,1.3893008008599281,54774.39697265625,1.2425124254719964,0.030019211775526917,1.2348189960265983,0.000285,4.2215348975411775,20.730188369750977
19,1.3578401680650383,1.5506582260131836,1.4050962030887604,60539.1474609375,1.2343459365696743,0.02944837916835115,1.231997467320541,0.0003,4.158333293322859,20.7099609375
20,1.3021609618746002,1.8735742270946503,1.725907102227211,74096.34326171875,1.179974511779588,0.028438913411107557,1.2190205341783062,0.0002999771542734587,3.8243063811598152,20.7204487323761
21,1.3102387179588448,1.6599704772233963,1.513515442609787,56121.28564453125,1.188032410268126,0.029614375438541174,1.2191016776808377,0.00029990862405286433,3.8734787661453773,20.728278160095215
22,1.2379577920354645,1.4728846102952957,1.3269394785165787,49831.7060546875,1.1169442739979973,0.03230645473853781,1.2069045757425243,0.000299794430213186,3.62287974357605,20.727101802825928
23,1.274014445214436,1.6363514959812164,1.491656944155693,56287.38916015625,1.14579255827542,0.033900479336494004,1.278828767866924,0.0002996346075389736,4.147919013582427,20.71356439590454
24,1.2026274070657532,1.5310736298561096,1.38485449552536,55279.91650390625,1.0822661334070667,0.033731777477881,1.2002396059447322,0.0002994292047137618,3.8895749244196662,20.722801685333252
25,1.1817449598476804,1.490581750869751,1.3465571403503418,53731.32958984375,1.0622450205786476,0.03601679401793357,1.1913977676424488,0.00029917828430524096,3.4131503002396943,20.72431468963623
26,1.127414211116988,1.6165358871221542,1.4731135070323944,57935.44677734375,1.0078299631332528,0.03921305857084949,1.1919212844865075,0.00029888192274619827,3.3624979874183394,20.707650661468506
27,1.113529949352659,1.5715835094451904,1.4275661408901215,56051.14794921875,0.9933121553782759,0.04031068828470748,1.1981469516096444,0.0002985402103112355,3.467804057844754,20.728994607925415
28,1.1001138070534016,1.4583361372351646,1.316254734992981,52651.64794921875,0.9806442692362028,0.04115987623688476,1.190579418478341,0.00029815325108927063,3.3515042909260453,20.709681510925293
29,1.0727063386604703,1.596786543726921,1.4546548649668694,57329.97265625,0.9539162393273979,0.04350017708051821,1.183551009359031,0.0002977211629518312,3.4402780594496893,20.72588086128235
30,1.0394584063825936,1.5414427071809769,1.3996005952358246,55506.10302734375,0.9207379406896131,0.0460488289466192,1.182599827133376,0.00029724407751714955,2.9850395568485917,20.73453998565674
31,1.0247421829864896,1.6075014024972916,1.4650452136993408,57529.6103515625,0.9064993097864348,0.04788210085625279,1.177640473020488,0.0002967221401100708,2.8765062237608023,20.70743227005005
32,1.0034101440988739,1.5629553943872452,1.4222190529108047,53919.8837890625,0.8855548870974573,0.04881935454262742,1.1736706741924943,0.00029615550971778527,2.927111746936009,20.72329354286194
33,0.9702373342267399,1.560537338256836,1.4187803268432617,54355.15283203125,0.8533964393467739,0.051129223457698166,1.1632959924895188,0.0002955443589413994,2.7533336733949594,20.726466417312622
34,0.9735384675963171,1.5893771797418594,1.4474909752607346,53222.44189453125,0.8559589622349575,0.05593111048099296,1.1702018452101741,0.0002948888739433602,2.971222534261901,20.720327615737915
35,0.9390204055555935,1.4921337589621544,1.3492111042141914,53211.18994140625,0.8216802673093204,0.05761125478251227,1.1676402215299935,0.0002941892543907478,2.5167392574507614,20.731066465377808
36,0.936162065843056,1.6146694421768188,1.472742721438408,53558.92333984375,0.8192359537913881,0.05928038991987705,1.1633330706892342,0.0002934457133944553,2.824587614371859,20.722844123840332
37,0.9133049033839127,1.4940163493156433,1.3530354350805283,52904.78515625,0.79709448177239,0.0607513622541366,1.1560290733288074,0.00029265847744427303,2.660393920438043,20.722131967544556
38,0.8947776720441621,1.477864533662796,1.3361334279179573,51591.192138671875,0.7794421119936581,0.06287731917510772,1.1470678592550343,0.00029182778633989753,2.466190891019229,20.73401188850403
39,0.904988674254253,1.779968574643135,1.636320486664772,65539.84521484375,0.7892842683298834,0.06713399554378,1.150330645257029,0.0002909538931178862,2.9096807077013214,20.72585415840149
40,0.8890655811490684,1.4619717448949814,1.3212333023548126,50062.5,0.7736111858795429,0.07099805817264936,1.147444135156171,0.00029003706397458023,3.1282093031653044,20.714199781417847
41,0.8656401911686207,1.5959202498197556,1.4551948606967926,54650.3115234375,0.7500641037677896,0.06954681160378046,1.148806173225929,0.0002890775781850181,2.5696941593597673,20.740713119506836
42,0.8650763497270387,1.5839702934026718,1.4428723230957985,55318.5478515625,0.7500055237063046,0.071399861497098,1.1435682403630223,0.00028807572801786604,2.4940078258514404,20.73692560195923
43,0.8473046021214847,1.486062414944172,1.346510373055935,52580.086669921875,0.7325499083461433,0.0784240747834074,1.1397044771704181,0.0002870318186463901,2.768122599042695,20.71618390083313
