epoch,train_loss,val_loss,val_mse,val_mse_original,loss_main,loss_smoothness,loss_aux,lr,grad_norm,epoch_time
0,0.5270504460386608,0.7968120296796163,2.4501185099283855,124849.24114583334,0.5114751254734786,0.0,1.5575320772502734,0.0002,1.348100386236025,18.66939425468445
1,0.2402217253394749,0.6463010629018148,1.8038541316986083,139130.18697916667,0.22518319805031237,0.0,1.5038528380186662,0.0004,0.7245563858229181,18.50515341758728
2,0.21141325105791506,0.6030947585900625,1.69949711561203,97348.64322916667,0.19697599553543588,0.0,1.4437256191087806,0.0006,0.5955692876940188,18.557698965072632
3,0.20302563976982366,0.904303789138794,2.8347466786702475,302615.12994791666,0.18930942610554072,0.0,1.3716214599816696,0.0008,0.6050173337044923,18.516744375228882
4,0.20194807123878727,0.5529425839583079,1.4866395751635233,106432.35390625,0.1887657959824023,0.0,1.3182274289753126,0.001,0.7426133264666018,18.563558340072632
5,0.193988422466361,0.6222672800223032,1.797463055451711,110195.81302083333,0.18117286264896393,0.0,1.2815560615581014,0.0009987820251299122,0.6520724353582963,18.55548667907715
6,0.18684398927118467,0.6810259501139323,1.987676731745402,172661.23072916668,0.17425595068413277,0.0,1.2588038714035699,0.0009951340343707852,0.5894768888535706,18.556320667266846
7,0.1781106738940529,0.6997869133949279,2.0479385534922283,125830.66484375,0.1656710568977439,0.0,1.2439617390217987,0.0009890738003669028,0.526161206546037,18.544860363006592
8,0.17384017485639322,0.5484771410624186,1.4938642978668213,78435.72942708334,0.16152057608832485,0.0,1.2319599457409072,0.0009806308479691594,0.5440812184758809,18.560724020004272
9,0.16974044584709666,1.0433573484420777,3.52134534517924,274279.7796875,0.15751162747973982,0.0,1.22288185980009,0.0009698463103929542,0.5068135233029075,18.558738470077515
10,0.1699149265885353,0.7053172707557678,1.9515409151713052,216527.446875,0.15770919037901837,0.0,1.220573623802351,0.0009567727288213005,0.596333270876304,18.566562175750732
11,0.16257357843544173,1.059262498219808,3.824409993489583,283877.70416666666,0.1503672822662022,0.0,1.2206296853397203,0.0009414737964294635,0.49119666011437124,18.570229291915894
12,0.16081669635098914,0.6707636117935181,1.9035412152608235,119257.11302083333,0.1486900546628496,0.0,1.2126641828080882,0.0009240240480782129,0.577027368027231,18.57554340362549
13,0.1574465230755184,0.7899043381214141,2.5534579435984295,146299.3171875,0.1454171958176986,0.0,1.202932828405629,0.0009045084971874737,0.5298540329155714,18.56627345085144
14,0.1531301691480305,0.6872947136561076,1.9779488404591878,157797.07890625,0.14117257109154827,0.0,1.1957599235617595,0.000883022221559489,0.4824651531551195,18.57188391685486
15,0.15146861737189085,0.5666177908579508,1.5480247815450032,75457.884375,0.139578231845213,0.0,1.1890386275623155,0.0008596699001693256,0.4988873126714126,18.584469318389893
16,0.14919732880333195,0.5632705708344777,1.5659730434417725,67163.58984375,0.13716616986886315,0.0,1.2031159432038017,0.0008345653031794292,0.5478931169147077,18.68515181541443
17,0.14408951058335925,0.5913131972153981,1.633606990178426,89961.02864583333,0.13221429236557172,0.0,1.1875218489895696,0.0008078307376628291,0.44800489674443783,18.727147102355957
18,0.14189273689104162,0.5511341989040375,1.5218502680460613,69868.79609375,0.1301090261210566,0.0,1.178371058339658,0.0007795964517353734,0.4634292789127516,18.649995803833008
19,0.14236459589522818,0.6997720201810201,2.1070311784744264,99059.18072916666,0.13059035857086596,0.0,1.1774237829705942,0.00075,0.5034852709459222,18.645022869110107
